"","13620001.HGL","13620001.LGL","13620002.HGL","13620003.HGL","13620003.LGL","13620004.HGL","13620004.LGL","13620006.HGL","13620006.LGL","13620007.HGL","13620011.HGL","13620011.LGL","13620030.HGL","13620030.LGL","13620033.HGL","13620033.LGL","13620041.HGL","13620043.HGL","13620043.LGL","13620056.HGL","13620056.LGL","13620068.HGL","13620068.LGL","13620080.LGL","13620094.HGL","13620094.LGL","13620110.HGL","13620110.LGL","13620116.HGL","13620116.LGL","13620127.HGL","13620127.LGL","13620135.HGL","13620135.LGL","13620147.HGL","13620147.LGL","13620159.HGL","13620159.LGL","13620175.HGL","13620175.LGL","13620195.HGL","13620195.LGL","13620212.HGL","13620212.LGL","13620216.HGL","13620216.LGL","13620253.HGL","13620253.LGL","13620265.HGL","13620265.LGL","13620296.HGL","13620296.LGL","13620306.HGL","13620306.LGL","13620310.HGL","13620310.LGL","13620336.HGL","13620336.LGL","13620346.HGL","13620346.LGL","13620347.HGL","13620347.LGL","13620399.HGL","13620399.LGL","13620400.HGL","13620400.LGL","13620481.HGL","13620481.LGL","13620485.HGL","13620485.LGL","13620543.HGL","13620543.LGL","13620553.HGL","13620553.LGL","13620620.HGL","13620620.LGL","13620636.HGL","13620636.LGL","13620637.HGL","13620637.LGL","13620645.HGL","13620645.LGL","13620656.HGL","13620656.LGL","13620690.HGL","13620690.LGL","13620692.HGL","13620692.LGL","13620696.HGL","13620696.LGL","13620705.HGL","13620705.LGL","13620733.HGL","13620733.LGL","13620734.HGL","13620734.LGL","13620746.HGL","13620746.LGL","13620748.HGL","13620748.LGL","13620753.HGL","13620753.LGL","13620781.HGL","13620781.LGL","13620811.HGL","13620811.LGL","13620834.HGL","13620834.LGL","13620918.HGL","13620918.LGL","13620926.HGL","13620926.LGL","13620930.HGL","13620930.LGL","13620983.HGL","13620983.LGL","13620987.HGL","13620987.LGL","13620991.HGL","13620991.LGL","13621023.HGL","13621023.LGL","13621025.HGL","13621025.LGL","13621026.HGL","13621026.LGL","13621029.HGL","13621029.LGL"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Odoribacter.s__Odoribacter_splanchnicus",-0.109173282489912,-0.599083390646402,NA,NA,NA,NA,NA,NA,NA,1.36274073503135,0.318467586027563,-0.0342646737678185,NA,NA,-0.283419398217711,-1.27187558690764,-0.991666622988861,NA,NA,1.03388178945588,-1.78841576552602,1.88404915596785,NA,0.129488295873092,-0.213675519126732,-0.248588524828811,NA,NA,NA,NA,NA,NA,0.0591894420105539,-0.697992022350952,-1.65812880029699,-1.95121435274766,-0.439748610522406,NA,NA,NA,-0.401058776811848,-0.368868536840714,NA,NA,0.973803310910233,NA,-1.63495372179469,-2.13679550952383,-0.346402334343364,-0.420568327193371,1.84661430173111,-0.684008444047659,0.318961346490885,-0.82279991358917,0.171051277708798,NA,-1.22985083743844,NA,NA,NA,NA,NA,0.384992453980189,0.242911315409779,-0.629450010699605,-1.06735681191942,NA,NA,0.523175511786993,-0.541725361757312,0.198901868409487,-0.175720118455258,NA,-1.79352558860285,NA,NA,1.94008371473544,1.07020195247588,NA,NA,NA,NA,-0.44023857802021,-0.582142844090399,NA,-0.0124538679977898,NA,0.942575068895052,NA,NA,-1.61083184961334,-0.395059311834205,-0.883377962900843,NA,0.501116762157904,-0.615495858112533,-0.17164089941611,-1.24194835591991,0.865224021977184,0.097804253556397,1.90626263367805,0.531194534224168,-0.421951953263049,-0.322745633928518,NA,NA,-1.17297944293965,-1.46277645731298,1.0858503260811,NA,-0.69685856624486,-0.746903785969945,-0.0975199478537081,-0.573438416666489,1.05861936882614,0.796919949609107,-0.169284198305853,NA,NA,-0.992284001817498,-0.456502113024845,-2.12951989884444,-0.921020323689751,NA,-1.45325185696393,NA,NA,NA
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Parabacteroides.s__Parabacteroides_distasonis",-0.857130554114508,-0.851727866596864,NA,-1.43708186841821,-2.47006952921476,0.0375170741748684,-0.53056804859917,0.207088526944741,-0.563618696082897,1.28084303786568,0.124851577376509,-0.208493871137033,-0.18135468583095,-0.515562457953926,-0.828392653809842,-1.82897120008013,-0.597145823010106,NA,NA,0.771983983697657,-0.0973566041782513,1.52994825413098,-0.0205142778825767,-0.000249685709123976,0.232263991697864,0.602537298790911,-0.859653466720851,-1.79740590048766,0.368277869174059,NA,0.162026794956859,-0.289636425344215,NA,-1.03338890811524,-2.49801814763239,-1.96332759119286,NA,NA,-0.934018310210574,-1.34899913592591,NA,NA,NA,NA,NA,-1.41098968844992,0.801857080635301,0.419373444142168,0.284189445722571,0.326319612293284,NA,NA,-1.89418305334053,NA,NA,NA,0.649227996243088,0.0520247027998519,NA,NA,1.51124258814455,1.16849991047461,0.352020735775998,-0.586352929297131,-0.541980202583314,-1.6222053007285,NA,-0.173113627477189,1.12700360556801,-0.276703684655475,NA,NA,-0.0125403698872952,-0.66748956696091,-0.32036645011289,-0.520350018524583,0.0377013110509766,-0.206350406481622,1.01218243246848,0.542644287239089,NA,NA,0.0915354473179132,-0.686639744521429,NA,NA,0.226251126084977,0.709289724551067,NA,NA,-1.00794977443907,NA,-0.0497431637629789,-2.23597211318027,-0.290145261402336,-1.75208715628601,0.636230573824838,0.453832398228431,1.58154924703788,0.888313693601895,-2.57272273767917,-2.38435662989027,1.17153568612557,0.763622698028067,1.07900106821328,1.15852962871248,-0.149416845593653,-1.04475028801186,NA,NA,-1.64592377371773,NA,NA,NA,0.92581089223369,0.28076230435791,-0.677706108914215,-0.482952745154894,1.22068799359928,-0.467677551210443,NA,-2.06789339143086,0.0999751733926196,-0.663825115191764,-0.716365694186158,-0.930776016028738,0.549035431908539,-0.801344824315022
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Parabacteroides.s__Parabacteroides_merdae",NA,NA,NA,1.08288629872503,0.584557848426647,-2.08099807631366,-1.47732203051906,-1.43063467185896,-1.59889475534284,0.631447655124325,-0.542607475275426,-1.28798804090258,-0.969375435263533,-0.122480677383887,-0.186974319622117,-0.545598667705728,-1.2664426003136,NA,NA,-0.672964049970954,-0.393877873694863,0.938479500078691,-1.07182689668048,NA,-2.60806078784798,-3.44776245305547,NA,NA,NA,NA,-0.596192923382764,0.285466119336401,NA,-1.91717568702325,-0.286703846824262,-0.685099565313326,-0.24306923651056,-1.34541526947375,-0.0517562255403924,-0.170356682367939,1.16829058781847,0.422962726950045,NA,NA,-0.025732987169488,-0.165477453381626,0.648474894738495,0.583047992277669,-1.97988481001976,-1.561352821406,NA,NA,NA,NA,NA,NA,0.892502381745829,1.61361062803444,-0.831825810871404,-1.13130441014523,1.31638967792568,1.46074775550163,0.684371025422108,-0.677958959146644,-0.21952358301682,-1.01639264505571,NA,0.148394690783447,0.409362082390497,-0.456294817812931,0.504476788699725,-0.263463340353315,-1.27148380019866,-1.41238924537627,-0.0100167013299601,0.555699939382467,1.76630957974995,1.31154376854369,-0.0335035040152034,-0.031899299235171,NA,NA,-0.841604746398157,-0.983217542412796,NA,NA,1.5441099096808,1.00014996364521,NA,NA,-0.501821427308246,-0.319228970417086,NA,NA,0.669432418887343,0.213298355372563,0.518104108843432,0.392022093258749,0.272689298731351,-0.250955832611708,0.535190233022895,-0.142321088459418,1.3618024610827,1.78157816544538,NA,NA,-1.5088404897537,-1.41642607956297,0.526379935745477,0.287104918062048,0.83026813108967,-0.253362776101778,0.186956586920603,0.0780302087861594,0.0936363732350936,0.0298212408745331,0.241728790209342,0.0131872011555571,1.2087207519127,-1.06738534533767,-1.34739312261882,-1.12108954613713,0.0797519074058612,0.523452471357773,0.873088244232067,-0.298011033321181,0.522561008006274,-0.988691671913213
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Parabacteroides.s__Parabacteroides_unclassified",-0.142702713013321,-1.44204239180272,0.432245634223204,NA,NA,0.124562055323508,-0.146813540049002,-0.109974921718795,NA,NA,-2.89443971563532,NA,NA,NA,NA,NA,NA,NA,NA,0.723427397126483,NA,NA,NA,0.0506550490461146,0.454548584020018,0.185984444303738,0.140084926045514,-0.112300400474364,0.362340691659461,1.49017697166029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.273745193636865,-0.976915440773143,-0.732777887805664,-2.9092544146842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.151787732568788,NA,0.224389641273098,2.60228122833749,1.29414523093544,0.559847494854322,-0.454308773311843,-0.542595874281572,NA,NA,NA,NA,NA,NA,0.261197011283973,-0.944825130599245,-0.550664357351874,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.61319081651259,1.78236037627615,-0.87789173340626,NA,0.19839873718763,NA,NA,NA,1.34108202699293,-0.0150048670418297,NA,NA,NA,NA,NA,NA,-1.83238557654642,-1.1839643055637,NA,NA,NA,NA,NA,NA
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Paraprevotella.s__Paraprevotella_clara",NA,NA,NA,NA,NA,1.64914622655576,1.58524242290419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.136246953278643,-0.21833857748104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.876030260830735,-0.68366886285073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.45270263967261,-1.30699257942904,NA,NA,-0.334562969970551,0.0812923728193625,0.762287271216265,0.89458243115904,NA,NA,-0.207550526403198,0.436531100269319,NA,NA,NA,NA,NA,NA,NA,NA,-0.858136048992496,-0.980212216455876,-0.626484455280123,-0.0870199581410151,NA,NA,NA,NA,NA,NA,NA,NA,0.984418400326379,0.701651046996187,NA,NA,0.670308041988755,-0.031395247807766,NA,NA,NA,NA,0.832570866044347,0.705006437969891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.437336848949487,-0.993889610663375,0.894239036233858,NA,NA,NA,NA,NA,0.568964486025931,0.464892665490496,-0.432883625013451,0.014874328572098
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Paraprevotella.s__Paraprevotella_unclassified",NA,NA,NA,NA,NA,1.41024123043458,1.5208271307179,0.12706604321094,0.419796962730557,NA,0.354858380447331,0.218759383771366,NA,NA,NA,NA,NA,NA,NA,0.127812979408921,0.023985040458839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.402617032943147,-0.0841450353302601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.620795296524326,-0.41692707243127,NA,NA,0.105163444117386,0.572978015121312,0.858480801856672,0.867814395198877,NA,NA,0.00759237224614839,0.143283857893236,NA,NA,NA,NA,NA,NA,-1.56484839854832,NA,-0.259825815926977,-0.130074432998771,-0.370021988874744,0.343456800730129,NA,NA,NA,NA,NA,NA,NA,NA,0.507303641297845,0.239958906876254,NA,NA,0.655554153994576,0.339140201533438,NA,NA,-3.22841333947614,NA,0.60110345020411,0.476356288599046,NA,-2.65079687526005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.154757251727246,-0.388313445163926,0.918277718084944,NA,NA,NA,NA,NA,0.741948187804329,0.629650274665725,-0.123637782541371,0.25194532736768
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__Prevotella_copri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.372253834676067,0.959442304153924,NA,NA,NA,NA,NA,-0.351184154544121,0.807820023693859,NA,-1.27091252883576,-0.816122771838202,NA,NA,NA,NA,NA,NA,NA,0.878043752795902,NA,NA,0.782269259138422,1.08593933282933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.770151905556321,0.964796565536043,NA,NA,-0.100600855783624,-0.0768397372230292,NA,NA,0.684018816181192,0.779743592073463,0.297833191265033,0.868340442085879,NA,-0.104592101086956,NA,NA,NA,NA,NA,NA,0.941824246762523,0.921453504026824,NA,NA,-0.437084187278184,0.397105788415948,NA,NA,0.346150659798585,0.0365291403584527,NA,NA,NA,NA,NA,NA,-1.16899319063559,-1.91244728083631,NA,NA,NA,NA,NA,NA,NA,-5.37188381556899,NA,NA,NA,NA,NA,NA,0.819864624579902,0.420586357950151,-2.53008115463633,-1.01918784395957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.844489533755566,0.909553475549891,NA,NA,NA,NA
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes.s__Alistipes_finegoldii",1.02945505256234,0.967858703443279,-2.44216062092937,1.62368995499582,1.49876654376732,NA,NA,-0.370285955475828,-0.2697789744907,0.224462518649481,-0.888041256760799,NA,NA,-0.955975096167214,0.240352151384327,-0.22559525467065,0.679433566206451,-1.1845970734173,-0.61715356988626,0.458472620039453,0.830235272218661,NA,NA,0.711676856723591,0.491080305167747,1.15818861494442,-0.397790044864874,0.0168885041956875,0.341653223834212,1.05073764074567,0.914665719023456,1.30604871836277,NA,0.0228722373848711,-2.48169818140137,NA,NA,NA,NA,NA,-0.315900472061813,NA,-0.24364451449897,0.549583794459027,-0.680416793708575,NA,0.00386143156148322,-0.156469564743833,0.525522947568854,0.265766333605706,NA,NA,1.17305669932156,0.615251851461069,NA,NA,0.588444785294285,0.640794741560255,0.520250404355587,0.338640498834813,-1.43726513885336,-0.809619106028675,0.858153146685852,0.72414369818407,0.408061633721858,-0.552363942237227,-0.285076246130152,-0.323428558346364,NA,NA,0.113802418140022,0.290182325639674,NA,NA,NA,NA,0.79032029007507,0.0980748898142974,-0.757317825794222,-0.721596563009897,NA,NA,1.24104390813918,1.27566823706827,NA,-1.1150339289046,NA,NA,0.682716217756596,0.156708835492329,NA,-0.641173642350367,0.16231619263155,0.373612775965327,NA,NA,0.579965901695977,1.23171730633811,-1.5676276136386,NA,0.983913708550023,0.68490104533151,0.0278327747052986,0.135417898278783,2.01307822491716,1.70080570890249,-0.335151070635378,-0.351205113082552,0.165048945574051,-0.3005654951784,1.08534221948343,1.18795555545344,-1.90947393340759,-1.18512941653723,-1.24633715912911,-0.536175998339386,-0.180870629864248,0.523662819129133,NA,0.628873941981431,NA,NA,-1.07367700596578,-0.556438947359757,-0.128665425503778,0.0670024550885584,NA,NA
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes.s__Alistipes_indistinctus",-0.0018121675474922,-0.284591515557756,0.413948366315551,NA,-0.256914486856044,-1.7941796221061,-0.161679128610077,NA,NA,NA,-1.43998918397427,NA,NA,NA,NA,NA,-1.4821389603167,NA,NA,-0.917295362253833,0.118497494661095,NA,NA,NA,2.17592055671984,2.22581164072704,NA,NA,NA,NA,-0.522674271849801,NA,NA,-0.95802774234183,NA,NA,NA,NA,NA,NA,NA,NA,0.62947648924914,0.331410189680448,-0.618043706549379,NA,NA,NA,0.916333402678548,0.900084798670231,NA,NA,-0.465413590442543,-0.962137022351023,NA,NA,NA,-2.77526429337269,NA,NA,-0.7417077098677,-0.747281580456951,0.472558173474339,0.702453564957011,0.972800496524385,0.0168787481157907,NA,0.872828237892624,0.402810400956993,-1.1871712232041,NA,NA,0.696643921034392,-0.370742695674465,0.836769488110021,1.45168937834602,NA,NA,1.79514595270578,1.27898766353256,NA,0.509972617087118,-1.35346702303515,NA,1.39177603077322,1.63137333421582,NA,NA,-0.137089740018494,-0.50663448145319,NA,NA,-0.0615469831239967,-0.199004832398434,NA,NA,NA,NA,-1.11394878348948,NA,-0.0169563940695019,-0.67103527726507,-0.971196743631411,-2.50420270439494,NA,NA,NA,NA,0.769519509398375,0.583281267850215,1.1467003410719,0.609754664329468,NA,NA,NA,NA,-0.28625802181254,-0.573396445778696,0.271045238216552,-1.17340066915675,NA,NA,0.0764490661887109,-0.151023232672827,-1.46444078228697,NA,0.420261612957603,NA
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes.s__Alistipes_onderdonkii",-2.11621074623411,-1.16965946484931,0.0561339164209074,0.275884884212966,0.808633649550521,-0.0159737049573562,0.881499377590003,-3.09213519904543,NA,-0.341322918246956,0.373023582473013,0.382157784893926,-1.24215559389238,-0.400430554053829,0.255329394705569,-0.168564031350311,-0.537716046102553,0.55561701329557,0.438844526124282,-0.454285095474568,-0.241709368007569,-0.962465191544756,-1.46647807370675,NA,0.206938662371104,0.929174772214993,-0.970793394041491,-1.53655488676074,NA,NA,1.1521793449497,1.1757706322702,NA,-0.704559638383435,-1.32388205111415,-1.3659076799521,NA,NA,NA,NA,0.624523731697392,0.300753774495244,2.08151376562804,2.80062365879879,-0.324335568856459,NA,0.434898940844489,0.52847170901011,0.081091560470236,-0.289048713148017,NA,NA,0.136003192608833,-0.620495090287282,NA,NA,0.0439174455109286,0.669700462383114,-0.71818054582542,-2.4691880418415,-0.55165684644058,0.0519453489942808,1.27591111636246,0.97752394267981,0.460874564688746,0.219118456380762,0.113014766280364,-0.03609544525464,0.412683576416173,-0.314066892372721,NA,NA,0.187610831027838,0.304265850166808,NA,-1.52147439292397,0.292521317391478,0.921645787040075,-0.661955740988129,0.00583231395747616,NA,NA,0.373505121565977,0.681937744058257,1.355929180422,1.41170824535111,0.188720676213457,-2.20053010318,NA,NA,NA,-1.66962549689249,1.29553296743911,1.54352768083017,NA,NA,0.125709992112321,0.978158617804591,0.822946687021911,0.419401220082143,0.56075926652587,0.322869532842336,0.990148323075811,0.400821186751874,1.72211675905568,1.38511934941966,0.254146983826631,0.573375368229761,-0.487849363417964,-1.93461786383414,-0.00506402348792562,0.67152036553851,-1.17444811575902,-0.688786422856997,-0.107729454826594,-0.482656673846042,1.16401731848072,0.748449535269112,0.905417688453141,-0.468402661211188,0.204077120050452,0.06310161424388,-2.28511711312393,-1.0122794547586,-1.96704488066885,-1.66983282114002,0.357621902449717,-1.37556901014086
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes.s__Alistipes_putredinis",0.71284104185611,0.248969155123596,0.148577128693098,0.483368100006943,0.0681253345165563,NA,NA,0.411291042216755,0.0496237789858475,0.670010968866415,0.713478384432171,0.319417175126614,0.365807901263618,0.195790955662494,0.641352436742648,0.301117614939146,-0.046633082197874,NA,NA,-0.120105822055313,-0.284703836062695,-1.26187801645662,-2.20230727664536,0.0406707479792545,0.345901302533933,0.401222270752309,-0.0845917821128074,-0.449185960649266,NA,NA,0.124000032784895,0.619279691679396,NA,-0.1640200451384,-0.332268478224656,-0.307635524813014,NA,NA,-0.448549960585023,-0.539680312675697,0.387722692301671,0.0324961631374116,NA,NA,-0.405506168131645,NA,0.37864582336663,-0.118680088407916,0.753925965216122,0.64139360293004,NA,NA,0.715334956888267,0.342046173790263,NA,NA,0.565221330321973,-0.421790386226547,-0.168283953950914,-0.371118549638886,NA,NA,0.241986023310124,-0.00292488351974146,0.171975963522926,-0.0831771978731058,0.240649125052629,0.874942678241325,0.58495381432174,0.131909278717176,0.440391297315658,0.193263836055885,0.12115564736712,0.247410950241736,-0.102042186448947,0.0405003208955821,0.874737073073137,0.711750062934352,0.888935806381196,0.640408264651017,-3.16813468033232,NA,-0.212297479905263,-0.327360933831093,-0.0251932125810609,0.72525895654853,0.665358013239294,0.319855849314718,NA,NA,-0.367324876240533,0.383061750085648,0.166440379557567,0.0334400272357299,-2.51627161716959,NA,0.0700082996597373,0.0192535204057779,0.0946059977195717,0.160342626758109,NA,NA,-3.77631535876466,-2.67422993465097,0.282123565826774,0.687942570448523,NA,NA,-3.13237732453762,-1.99265451966063,0.744608798417636,0.334526868077406,0.260199609520668,0.0472064393390106,0.544106030009727,0.177440085314273,0.562323718797081,0.323495695065297,0.212522972411426,-0.020578617777757,-0.0201907998910112,-0.125226853327147,0.532574229531313,0.735854553383743,0.412929214923656,0.201461337443371,0.657900112135619,0.0628401477808967
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes.s__Alistipes_senegalensis",1.25940999491209,1.67048971190924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.30249890773624,NA,NA,NA,NA,-2.24713354688363,-0.64237927360102,0.104497883911954,-0.131085766711835,NA,NA,-2.13292377701193,0.313316280987958,-0.269041743451286,-1.82309944352622,0.687690176144888,0.282054464549254,0.859412954222913,NA,0.0954459112317643,0.248020034361571,-0.169681696461703,NA,NA,1.81366990725418,1.86674407936738,NA,NA,NA,NA,0.0539631254577537,NA,NA,NA,1.30301103664345,0.975234804048618,NA,NA,NA,NA,-0.724456326624787,-1.92066183085801,0.760369974635074,1.07432685372334,0.696030269954841,1.14351981836145,-0.307871073577495,-0.0399318555350312,NA,NA,NA,NA,-0.539202809333411,-0.0264588085282808,-0.730592741167373,-1.35948225201528,0.795373331304499,0.119880692725794,-0.715364417334686,-0.953751643581819,NA,NA,0.105296126359221,-0.0472904164458784,NA,NA,-0.58133186258067,NA,NA,NA,0.350629155235936,1.03210942255654,NA,NA,NA,NA,0.250390281441911,0.0632116067268363,NA,-2.03655868329109,NA,NA,0.29363286244572,0.458297772983408,-1.33441508775174,NA,1.64039710880523,1.17477738404253,NA,-1.51363754912594,-0.870092385848689,0.17838000791658,NA,NA,-0.170304293381914,-0.98668674352565,1.63882996299899,1.06371179274438,0.998286950087861,0.492168824338758,-1.45371915537462,-1.43899849112958,0.174825880913524,-0.145876871460498,-1.1545151341565,-1.60802827873686,0.305287094244915,0.681988483994188,NA,NA,NA,NA,0.567305458772058,NA
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes.s__Alistipes_shahii",0.765515963112248,0.367521433933862,NA,NA,NA,-1.40239100862415,-0.522332454501084,-0.0584652213366455,0.193756763998519,0.898666474113349,-2.80824973893384,NA,0.26496735415609,0.572679992544993,0.017597042761724,-0.529255893637879,-0.0693691502166539,NA,NA,0.792101358576428,1.07416061309012,1.13278686814834,0.440190696322937,NA,0.338995461831546,0.366810171299984,0.876202626692314,0.533429884463074,-0.684996243768947,-0.584150241779706,0.652940819963854,0.943288169110695,NA,-0.81862289729696,-0.00681298964352274,-0.112432552288245,-2.02772567881258,-1.03778985068886,0.500765278554555,0.269211834909116,NA,NA,NA,NA,0.868286810417907,NA,0.409498516967469,0.00734804595615372,-0.511448530296078,0.316978408729293,NA,NA,0.0508118149974992,-0.460780844285142,-1.42058070689256,NA,0.199625288568518,1.06452829685948,-0.867494362312214,-0.492726979232896,0.282607611422329,0.739594440644971,-1.07267845549669,-0.336513021898146,0.232183859635694,0.311659147127032,0.357762840177796,0.751491583174127,1.3499215295852,1.07540293841321,0.130550201782978,0.436365703992912,0.741937600558143,0.378971600947573,-0.908098317853467,-0.998603212414072,1.16638190449758,0.905404994405239,1.22086791843305,1.04854778761909,0.169134861361125,NA,0.2782069672543,0.203649152542889,0.537183385121792,1.03301113069033,-0.252541146828151,-1.39616374151599,NA,NA,0.184799007732064,0.627501185707635,-1.94140699662951,-1.67885543734204,-1.65580501573118,-1.41099933193317,0.731168037389653,0.733798467152577,0.679111716445149,0.897328480574224,NA,NA,-0.230801560879249,0.0788914456382781,0.683337088646289,0.483501155953186,-3.22051684025055,-1.90944459141595,0.93140850093529,0.659775961870226,0.968309501126326,0.881218087783984,0.8144202495659,0.122337051199689,0.526515697282892,0.59337424957375,0.0784115714769764,-0.0576623225299941,-1.43522311758486,-0.13868824417614,-0.179953572928739,-0.115603120745559,0.453846528602395,0.73030449508864,0.0114765329771961,0.0648182015607117,0.456253864147643,-1.37442711051413
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_parasanguinis",NA,NA,1.25603063011379,0.172864281441892,NA,-0.096965516734051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.09733244332637,NA,-1.07615758760564,1.60165466082624,0.207599629972432,-1.53923034607492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.26015872802409,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.498831489719049,0.733431430724643,NA,NA,NA,0.81203391489449,-1.13791461986547,0.201988355012585,NA,-1.52495029074289,-2.26809036166679,NA,NA,NA,0.367496506172056,0.20906975501895,NA,NA,NA,-2.30821658716077,-1.12377243231695,-1.76473768265458,NA,NA,NA,NA,0.034073139973469,-0.112628669296024,NA,NA,NA,-1.57814881854144,-0.645003526222602,NA,NA,NA,NA,NA,NA,NA,0.127817521117232,-1.74585572962795,NA,NA,NA,-1.23024324259484,0.108729818197245,-0.501682303764524,NA,NA,NA,NA,NA,NA,NA,0.361329294380345,0.970102745075017,-0.747552417094737,0.553057791485787,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.428694845698163,-0.638613094365425,NA,NA,NA,1.11439998712642,0.833093169295589,NA,0.0213564884629784,NA,NA,NA,NA,-1.07030934384004
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_salivarius",0.721620719602826,0.963863376095703,1.160216401767,0.919623002242754,-0.436345236919874,-0.447140598822037,NA,NA,NA,-0.0718166815067043,-0.313393573542947,-1.37852540750123,NA,NA,-1.03735405005329,NA,1.00288057723883,0.659010105000621,-0.839060802329223,1.65621633646701,1.57621702870649,0.190280672412519,NA,0.0374174467672954,NA,-0.489519542739259,-0.0827176907252413,-0.311443359150447,NA,NA,1.22958273750799,NA,0.287857243433319,NA,NA,-1.46866789533013,-1.5592252814087,NA,NA,NA,-2.08614793553999,NA,NA,NA,NA,NA,1.24124321550795,2.08267074509681,NA,NA,NA,-0.64250126119601,-0.649087410746364,-0.242988222585428,0.978607024129737,0.722662820836205,-1.36156724616032,NA,-1.11928255138814,NA,-0.025362005324633,NA,NA,-0.581880684262373,NA,-0.58152627466624,-0.767255100652017,-0.00139093430167561,NA,NA,-0.220113280050071,0.624906685490259,1.10814009574581,1.13847370044771,NA,NA,-1.30227609874477,NA,0.603108282478009,-0.0194967629551171,NA,NA,NA,-0.841090785820334,NA,NA,-0.175225812483592,-0.777416906698306,NA,-1.99725846735281,-1.7690120421963,NA,-0.060047600150235,1.25520620274332,NA,NA,-0.304176767581479,NA,NA,NA,0.440475610931225,0.364312564380667,1.18632010583755,-0.0491439268490307,0.448395395776849,-0.112744252681229,-2.10650242655242,0.414672206368102,NA,-1.53616263399429,-0.458398913858891,NA,NA,-1.3731829280982,0.882421341591984,-0.505918451682093,NA,NA,NA,1.24073647438431,0.871402352139734,NA,0.328701847676426,-0.584722262171328,NA,NA,NA,-2.25320837444783
